"Provider Name","Service Name","Preview"
"Microsoft.AzureActiveDirectory/*","Azure Active Directory B2C"
"Microsoft.AzureActiveDirectory/guestUsages","Azure Active Directory B2C","True"
"Microsoft.AzureActiveDirectory/b2cDirectories","Azure Active Directory B2C","False"
"Microsoft.AzureActiveDirectory/checkNameAvailability","Azure Active Directory B2C","True"
"Microsoft.AzureActiveDirectory/operations","Azure Active Directory B2C","False"
"Microsoft.AzureActiveDirectory/b2ctenants","Azure Active Directory B2C","True"
"Microsoft.AzureArcData/*",""
"Microsoft.AzureArcData/Locations","","False"
"Microsoft.AzureArcData/Locations/OperationStatuses","","False"
"Microsoft.AzureArcData/DataControllers","","False"
"Microsoft.AzureArcData/SqlManagedInstances","","False"
"Microsoft.AzureArcData/PostgresInstances","","True"
"Microsoft.AzureArcData/SqlServerInstances","","False"
"Microsoft.AzureArcData/Operations","","False"
"Microsoft.AzureCIS/*",""
"Microsoft.AzureCIS/autopilotEnvironments","","True"
"Microsoft.AzureCIS/Locations","","True"
"Microsoft.AzureCIS/Locations/OperationStatuses","","True"
"Microsoft.AzureCIS/dstsServiceAccounts","","True"
"Microsoft.AzureCIS/dstsServiceClientIdentities","","True"
"Microsoft.AzureData/*","SQL Server registry"
"Microsoft.AzureData/sqlServerRegistrations","SQL Server registry","True"
"Microsoft.AzureData/operations","SQL Server registry","True"
"Microsoft.AzureData/sqlServerRegistrations/sqlServers","SQL Server registry","True"
"Microsoft.AzurePercept/*",""
"Microsoft.AzurePercept/Locations","","True"
"Microsoft.AzurePercept/Locations/OperationStatuses","","True"
"Microsoft.AzurePercept/checkNameAvailability","","True"
"Microsoft.AzurePercept/operations","","True"
"Microsoft.AzureSphere/*",""
"Microsoft.AzureSphere/catalogs","","True"
"Microsoft.AzureSphere/catalogs/products","","True"
"Microsoft.AzureSphere/catalogs/products/devicegroups","","True"
"Microsoft.AzureSphere/catalogs/devices","","True"
"Microsoft.AzureSphere/locations","","True"
"Microsoft.AzureSphere/catalogs/certificates","","True"
"Microsoft.AzureSphere/catalogs/images","","True"
"Microsoft.AzureSphere/catalogs/deployments","","True"
"Microsoft.AzureSphere/operations","","True"
"Microsoft.AzureSphere/locations/operationStatuses","","True"
"Microsoft.AzureStack/*","core"
"Microsoft.AzureStack/operations","core","False"
"Microsoft.AzureStack/registrations","core","False"
"Microsoft.AzureStack/registrations/products","core","False"
"Microsoft.AzureStack/registrations/customerSubscriptions","core","False"
"Microsoft.AzureStack/cloudManifestFiles","core","False"
"Microsoft.AzureStack/linkedSubscriptions","core","True"
"Microsoft.AzureStackHCI/*","Azure Stack HCI"
"Microsoft.AzureStackHCI/operations","Azure Stack HCI","False"
"Microsoft.AzureStackHCI/locations","Azure Stack HCI","False"
"Microsoft.AzureStackHCI/locations/operationstatuses","Azure Stack HCI","False"
"Microsoft.AzureStackHCI/clusters","Azure Stack HCI","False"
"Microsoft.AzureStackHCI/clusters/arcsettings","Azure Stack HCI","False"
"Microsoft.AzureStackHCI/clusters/arcsettings/extensions","Azure Stack HCI","False"
"Microsoft.BackupSolutions/*",""
"Microsoft.BackupSolutions/VMwareApplications","","False"
"Microsoft.BackupSolutions/locations","","False"
"Microsoft.BackupSolutions/locations/operationstatuses","","False"
"Microsoft.BackupSolutions/operations","","False"
"Microsoft.BareMetalInfrastructure/*",""
"Microsoft.BareMetalInfrastructure/bareMetalInstances","","False"
"Microsoft.BareMetalInfrastructure/locations","","False"
"Microsoft.BareMetalInfrastructure/locations/operationsStatus","","True"
"Microsoft.BareMetalInfrastructure/operations","","False"
"Microsoft.Billing/*","Cost Management and Billing"
"Microsoft.Billing/billingPeriods","Cost Management and Billing","True"
"Microsoft.Billing/invoices","Cost Management and Billing","False"
"Microsoft.Billing/enrollmentAccounts","Cost Management and Billing","True"
"Microsoft.Billing/permissionRequests","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/permissionRequests","Cost Management and Billing","True"
"Microsoft.Billing/billingRoleDefinitions","Cost Management and Billing","True"
"Microsoft.Billing/billingRoleAssignments","Cost Management and Billing","True"
"Microsoft.Billing/createBillingRoleAssignment","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/createBillingRoleAssignment","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingProfiles/createBillingRoleAssignment","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingProfiles/invoiceSections/createBillingRoleAssignment","Cost Management and Billing","False"
"Microsoft.Billing/billingPermissions","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/billingRoleDefinitions","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingRoleAssignments","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingPermissions","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/policies","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/operationResults","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingProfiles/billingRoleDefinitions","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingProfiles/billingRoleAssignments","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingProfiles/billingPermissions","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/customers","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingProfiles/customers","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingProfiles/instructions","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/customers/billingSubscriptions","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/customers/products","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/customers/transactions","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/invoiceSections","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/billingProfiles/invoiceSections","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingProfiles/invoiceSections/billingRoleDefinitions","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingProfiles/invoiceSections/billingRoleAssignments","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingProfiles/invoiceSections/billingPermissions","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/customers/billingPermissions","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/invoiceSections/elevate","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/createInvoiceSectionOperations","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/patchOperations","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/invoiceSections/patchOperations","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/invoiceSections/productMoveOperations","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/invoiceSections/billingSubscriptionMoveOperations","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/listInvoiceSectionsWithCreateSubscriptionPermission","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingProfiles","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/BillingProfiles/patchOperations","Cost Management and Billing","True"
"Microsoft.Billing/departments","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/departments","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/departments/billingRoleDefinitions","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/departments/billingRoleAssignments","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/departments/billingPermissions","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/enrollmentAccounts","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/departments/enrollmentAccounts","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/enrollmentAccounts/billingRoleDefinitions","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/enrollmentAccounts/billingRoleAssignments","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/enrollmentAccounts/billingPermissions","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/enrollmentAccounts/billingSubscriptions","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/departments/billingSubscriptions","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/billingProfiles/paymentMethods","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/availableBalance","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/billingProfiles/availableBalance","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/invoices","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingProfiles/invoices","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/transactions","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingProfiles/transactions","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/invoiceSections/transactions","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/billingProfiles/invoiceSections/transactions","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/billingProfiles/invoices/transactions","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/invoices/transactions","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingProfiles/validateDeleteBillingProfileEligibility","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/billingProfiles/invoiceSections/validateDeleteInvoiceSectionEligibility","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/invoices/transactionSummary","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/billingSubscriptions","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingSubscriptionAliases","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingSubscriptions/invoices","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingProfiles/billingSubscriptions","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/invoiceSections/billingSubscriptions","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/billingProfiles/invoiceSections/billingSubscriptions","Cost Management and Billing","False"
"Microsoft.Billing/operationStatus","Cost Management and Billing","False"
"Microsoft.Billing/operationResults","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/invoiceSections/products","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/billingProfiles/invoiceSections/products","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/invoiceSections/products/updateAutoRenew","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/billingProfiles/invoiceSections/products/updateAutoRenew","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/billingProfiles/products","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/products","Cost Management and Billing","False"
"Microsoft.Billing/operations","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/invoiceSections/initiateTransfer","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/billingProfiles/invoiceSections/initiateTransfer","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/invoiceSections/transfers","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/billingProfiles/invoiceSections/transfers","Cost Management and Billing","True"
"Microsoft.Billing/transfers/acceptTransfer","Cost Management and Billing","True"
"Microsoft.Billing/transfers","Cost Management and Billing","True"
"Microsoft.Billing/transfers/declineTransfer","Cost Management and Billing","True"
"Microsoft.Billing/transfers/validateTransfer","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/customers/initiateTransfer","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/customers/transfers","Cost Management and Billing","True"
"Microsoft.Billing/billingAccounts/customers/transferSupportedAccounts","Cost Management and Billing","True"
"Microsoft.Billing/billingProperty","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/billingProfiles/policies","Cost Management and Billing","False"
"Microsoft.Billing/billingAccounts/customers/policies","Cost Management and Billing","False"
